player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
1,26-27-champions-league-napoli-vs-arsenal-2026-09-08,90.0,,,,,,,,,,29.0,,,,2.0,,,,,0.0,0.0,9.0,,0.0,,,,,,,,,,0.0,3.0,0.0,0.1,0.1,1.0,17.0,3.0,,1.0,,0.0,,,,,,0,91,0,0.0,0,,,,,,,
17,26-27-champions-league-napoli-vs-arsenal-2026-09-08,65.0,0.0,0.0,2.0,0.54,0.06,2.0,,,4.0,53.0,31.0,82.0,1.0,5.0,,,0.0,0.0,2.0,1.0,3.0,0.0,0.0,,0.0,5.0,3.0,3.0,60.0,2.0,67.0,1.0,2.0,,,,,,,,1.0,,,,,,,0.71,,0,66,0,0.0,0,,,,,,,
13,26-27-champions-league-napoli-vs-arsenal-2026-09-08,90.0,0.0,0.0,2.0,0.07,0.14,0.0,,,1.0,113.0,92.0,94.0,1.0,17.0,0.0,0.0,1.0,100.0,1.0,0.0,2.0,0.0,1.0,,0.0,2.0,3.0,1.0,25.0,1.0,100.0,,2.0,,,,,,,,1.0,,,,,,,,,0,91,0,0.0,0,,,,,,,
25,26-27-champions-league-napoli-vs-arsenal-2026-09-08,73.0,0.0,0.0,,,0.38,,,,3.0,9.0,5.0,83.0,4.0,1.0,1.0,100.0,,,0.0,0.0,1.0,0.0,0.0,,0.0,2.0,1.0,2.0,100.0,0.0,0.0,2.0,0.0,,,,,,,,0.0,,,,,,,,,0,73,0,0.0,0,,,,,,,
31,26-27-champions-league-napoli-vs-arsenal-2026-09-08,90.0,0.0,0.0,,,0.07,,,,3.0,67.0,54.0,100.0,0.0,10.0,0.0,0.0,,,0.0,1.0,4.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,100.0,1.0,50.0,2.0,0.0,,,,,,,,0.0,,,,,,,,,0,91,0,0.0,0,,,,,,,
26,26-27-champions-league-napoli-vs-arsenal-2026-09-08,17.0,0.0,0.0,,,0.1,,,,3.0,13.0,9.0,90.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,0.0,0.0,1.0,100.0,,1.0,,,,,,,,0.0,,,,,,,,,73,91,0,0.0,0,,,,,,,
10,26-27-champions-league-napoli-vs-arsenal-2026-09-08,82.0,0.0,0.0,1.0,0.05,0.67,1.0,,,7.0,77.0,56.0,93.0,3.0,6.0,0.0,0.0,1.0,100.0,2.0,0.0,5.0,0.0,2.0,,1.0,3.0,3.0,3.0,50.0,0.0,,1.0,0.0,,,,,,,,2.0,,,,,,,0.07,,0,82,0,0.0,0,,,,,,,
4,26-27-champions-league-napoli-vs-arsenal-2026-09-08,90.0,0.0,0.0,1.0,0.02,0.06,0.0,,,1.0,74.0,61.0,97.0,0.0,11.0,,,2.0,50.0,1.0,2.0,5.0,1.0,3.0,2.0,0.0,4.0,5.0,2.0,50.0,2.0,40.0,1.0,2.0,,,,,,,,0.0,,,,,,,,,0,91,0,0.0,0,,,,,,,
14,26-27-champions-league-napoli-vs-arsenal-2026-09-08,66.0,0.0,0.0,2.0,0.09,0.31,0.0,,,3.0,32.0,21.0,95.0,2.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,5.0,2.0,33.0,0.0,0.0,2.0,2.0,,,,,,,,0.0,,,,,,,,,0,66,0,0.0,0,,,,,,,
452,26-27-champions-league-napoli-vs-arsenal-2026-09-08,25.0,0.0,0.0,1.0,0.06,0.06,0.0,,,1.0,33.0,29.0,91.0,1.0,2.0,,,1.0,50.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,66,91,0,0.0,0,,,,,,,
12,26-27-champions-league-napoli-vs-arsenal-2026-09-08,73.0,0.0,0.0,6.0,1.09,0.15,1.0,,,9.0,56.0,33.0,89.0,1.0,,2.0,50.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,2.0,67.0,1.0,100.0,,0.0,,,,,,,,1.0,,,,,,,0.06,,0,73,0,0.0,0,,,,,,,
19,26-27-champions-league-napoli-vs-arsenal-2026-09-08,8.0,0.0,0.0,,,,,,,1.0,6.0,2.0,100.0,0.0,,,,,,0.0,2.0,0.0,0.0,0.0,,0.0,,2.0,0.0,0.0,0.0,,,1.0,,,,,,,,0.0,,,,,,,,,82,91,0,0.0,0,,,,,,,
16,26-27-champions-league-napoli-vs-arsenal-2026-09-08,17.0,0.0,0.0,2.0,0.49,0.19,1.0,,,4.0,21.0,14.0,88.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,1.0,33.0,0.0,,,1.0,,,,,,,,1.0,,,,,,,0.3,,73,91,0,0.0,0,,,,,,,
9,26-27-champions-league-napoli-vs-arsenal-2026-09-08,90.0,0.0,0.0,3.0,0.71,0.02,0.0,,,4.0,51.0,34.0,97.0,0.0,2.0,1.0,50.0,,,2.0,0.0,7.0,0.0,0.0,,0.0,3.0,3.0,3.0,60.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,,,,,,,,,0,91,0,0.0,0,,,,,,,
557,26-27-champions-league-napoli-vs-arsenal-2026-09-08,24.0,0.0,1.0,3.0,0.77,0.06,2.0,,,6.0,17.0,10.0,91.0,2.0,,,,,,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,50.0,0.0,,1.0,0.0,,,,,,,,1.0,,,,,,,0.41,,66,91,0,0.0,0,,,,,,,
