player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
46,26-27-efl-cup-coventry-city-vs-aston-villa-2026-09-08,90.0,1.0,1.0,3.0,0.26,0.71,2.0,,,4.0,84.0,67.0,93.0,2.0,6.0,,,4.0,100.0,2.0,0.0,2.0,1.0,0.0,,0.0,3.0,4.0,3.0,50.0,0.0,0.0,,2.0,,,,,,,,1.0,,,,,,,0.89,,0,90,1,0.0,0,,,,,,,
178,26-27-efl-cup-coventry-city-vs-aston-villa-2026-09-08,17.0,0.0,0.0,,,,,,,0.0,12.0,4.0,100.0,0.0,,0.0,0.0,1.0,100.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,,,,1.0,100.0,,0.0,,,,,,,,0.0,,,,,,,,,73,90,0,0.0,0,,,,,,,
12,26-27-efl-cup-ipswich-town-vs-arsenal-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0,,,,,,,
623,26-27-efl-cup-coventry-city-vs-aston-villa-2026-09-08,90.0,,,,,,,,,,36.0,,,,3.0,,,,,0.0,0.0,8.0,,2.0,,,,,,,,,,0.0,6.0,3.0,3.32,0.32,0.0,14.0,3.0,,0.0,,4.0,,,,,,0,90,3,0.0,0,,,,,,,
29,26-27-efl-cup-coventry-city-vs-aston-villa-2026-09-08,45.0,,,,,,,,,,24.0,,,,1.0,,,,,0.0,0.0,5.0,,1.0,,,,,,,,,,0.0,2.0,1.0,0.59,-0.41,1.0,12.0,5.0,,0.0,,2.0,,,,,,0,46,1,0.0,0,,,,,,,
591,26-27-efl-cup-ipswich-town-vs-arsenal-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0,,,,,,,
8,26-27-efl-cup-ipswich-town-vs-arsenal-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0,,,,,,,
348,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,7.0,0.0,0.0,,,,,,,0.0,1.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,2.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,0.0,,,,,,,,,83,90,0,0.0,0,,,,,,,
255,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,90.0,0.0,0.0,,,0.02,,,,0.0,76.0,65.0,98.0,1.0,9.0,,,3.0,75.0,2.0,1.0,2.0,1.0,1.0,,1.0,3.0,3.0,3.0,60.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,,,,,,,,,0,90,2,0.0,0,,,,,,,
262,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,69.0,0.0,0.0,1.0,0.02,0.02,0.0,,,4.0,36.0,21.0,91.0,0.0,1.0,,,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,3.0,2.0,40.0,0.0,,,2.0,,,,,,,,1.0,,,,,,,,,0,69,2,0.0,0,,,,,,,
251,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,90.0,,,,,,,,,,40.0,,,,4.0,,,,,0.0,0.0,6.0,,2.0,,,,,,,,,,0.0,0.0,2.0,1.12,-0.88,0.0,24.0,2.0,,1.0,,0.0,,,,,,0,90,2,0.0,0,,,,,,,
89,26-27-efl-cup-reading-vs-brentford-2026-09-08,90.0,0.0,0.0,,,0.17,,,,0.0,88.0,70.0,96.0,2.0,5.0,1.0,100.0,2.0,50.0,1.0,3.0,3.0,1.0,5.0,4.0,1.0,2.0,3.0,2.0,50.0,0.0,0.0,,1.0,,,,,,,,0.0,,,,,,,,,0,90,1,0.0,0,,,,,,,
98,26-27-efl-cup-reading-vs-brentford-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0,,,,,,,
96,26-27-efl-cup-reading-vs-brentford-2026-09-08,90.0,0.0,0.0,1.0,0.09,0.62,0.0,,,2.0,104.0,76.0,90.0,4.0,15.0,3.0,38.0,2.0,67.0,3.0,0.0,8.0,0.0,1.0,,2.0,5.0,5.0,4.0,50.0,1.0,50.0,,0.0,,,,,,,,0.0,,,,,,,,,0,90,1,0.0,0,,,,,,,
258,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,90.0,0.0,0.0,,,0.01,,,,1.0,110.0,82.0,92.0,0.0,8.0,0.0,0.0,2.0,50.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,5.0,1.0,4.0,80.0,1.0,100.0,,0.0,,,,,,,,0.0,,,,,,,,,0,90,2,0.0,0,,,,,,,
90,26-27-efl-cup-reading-vs-brentford-2026-09-08,13.0,0.0,0.0,1.0,0.03,,0.0,,,1.0,7.0,5.0,100.0,0.0,1.0,,,,,0.0,0.0,2.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,,,1.0,,,,,,,,0.0,,,,,,,,,77,90,0,0.0,0,,,,,,,
102,26-27-efl-cup-reading-vs-brentford-2026-09-08,45.0,0.0,0.0,1.0,0.03,0.01,0.0,,,0.0,49.0,43.0,98.0,1.0,8.0,,,2.0,100.0,0.0,0.0,5.0,0.0,0.0,,0.0,1.0,2.0,1.0,33.0,0.0,,,1.0,,,,,,,,1.0,,,,,,,,,46,90,1,0.0,0,,,,,,,
105,26-27-efl-cup-reading-vs-brentford-2026-09-08,13.0,0.0,0.0,1.0,0.04,0.07,0.0,,,2.0,11.0,5.0,83.0,1.0,,1.0,100.0,,,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,,1.0,100.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,77,90,0,0.0,0,,,,,,,
565,26-27-efl-cup-reading-vs-brentford-2026-09-08,45.0,0.0,0.0,2.0,0.06,0.03,0.0,,,0.0,56.0,44.0,98.0,0.0,2.0,,,1.0,100.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,33.0,1.0,50.0,1.0,0.0,,,,,,,,1.0,,,,,,,,,0,46,0,0.0,0,,,,,,,
95,26-27-efl-cup-reading-vs-brentford-2026-09-08,77.0,0.0,2.0,4.0,0.54,0.43,1.0,,,7.0,48.0,21.0,81.0,2.0,2.0,0.0,0.0,1.0,100.0,0.0,1.0,1.0,0.0,2.0,,1.0,4.0,6.0,2.0,29.0,2.0,67.0,,0.0,,,,,,,,1.0,,,,,,,0.71,,0,77,1,0.0,0,,,,,,,
106,26-27-efl-cup-reading-vs-brentford-2026-09-08,13.0,0.0,0.0,2.0,0.37,0.03,2.0,,,3.0,6.0,2.0,100.0,1.0,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,0.64,,77,90,0,0.0,0,,,,,,,
88,26-27-efl-cup-reading-vs-brentford-2026-09-08,90.0,0.0,0.0,1.0,0.52,0.22,0.0,,,2.0,104.0,65.0,90.0,2.0,6.0,1.0,100.0,3.0,100.0,2.0,0.0,8.0,0.0,6.0,2.0,1.0,11.0,3.0,5.0,71.0,6.0,86.0,2.0,2.0,,,,,,,,0.0,,,,,,,,,0,90,1,0.0,0,,,,,,,
620,26-27-efl-cup-reading-vs-brentford-2026-09-08,61.0,0.0,0.0,3.0,0.05,0.03,0.0,,,1.0,51.0,32.0,86.0,0.0,4.0,1.0,33.0,1.0,25.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,4.0,2.0,1.0,50.0,3.0,75.0,,0.0,,,,,,,,0.0,,,,,,,,,0,61,0,0.0,0,,,,,,,
93,26-27-efl-cup-reading-vs-brentford-2026-09-08,29.0,0.0,0.0,1.0,0.1,,1.0,,,1.0,32.0,24.0,92.0,0.0,2.0,,,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,33.0,,1.0,,,,,,,,0.0,,,,,,,0.19,,61,90,1,0.0,0,,,,,,,
172,26-27-efl-cup-coventry-city-vs-aston-villa-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0,,,,,,,
87,26-27-efl-cup-reading-vs-brentford-2026-09-08,90.0,0.0,0.0,,,0.03,,,,0.0,109.0,94.0,97.0,0.0,11.0,,,2.0,50.0,1.0,2.0,3.0,2.0,7.0,6.0,0.0,2.0,1.0,1.0,100.0,1.0,100.0,,0.0,,,,,,,,0.0,,,,,,,,,0,90,1,0.0,0,,,,,,,
108,26-27-efl-cup-reading-vs-brentford-2026-09-08,77.0,1.0,0.0,3.0,0.63,0.02,2.0,,,5.0,25.0,10.0,83.0,2.0,,,,,,0.0,0.0,2.0,1.0,0.0,,0.0,4.0,6.0,4.0,40.0,0.0,,2.0,2.0,,,,,,,,1.0,,,,,,,0.86,,0,77,1,0.0,0,,,,,,,
254,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,90.0,0.0,0.0,1.0,0.06,0.13,1.0,,,3.0,83.0,55.0,87.0,1.0,5.0,1.0,33.0,1.0,100.0,3.0,0.0,6.0,0.0,3.0,2.0,1.0,8.0,1.0,4.0,80.0,4.0,100.0,,0.0,,,,,,,,0.0,,,,,,,0.12,,0,90,2,0.0,0,,,,,,,
270,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,63.0,0.0,0.0,,,0.14,,,,0.0,66.0,46.0,96.0,2.0,4.0,2.0,40.0,5.0,100.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,4.0,3.0,4.0,57.0,0.0,,2.0,2.0,,,,,,,,1.0,,,,,,,,,0,63,2,0.0,0,,,,,,,
253,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,90.0,0.0,1.0,,,0.17,,,,0.0,139.0,119.0,96.0,1.0,18.0,,,9.0,75.0,0.0,3.0,2.0,0.0,4.0,3.0,1.0,,4.0,0.0,0.0,0.0,0.0,,2.0,,,,,,,,0.0,,,,,,,,,0,90,2,0.0,0,,,,,,,
100,26-27-efl-cup-reading-vs-brentford-2026-09-08,77.0,1.0,0.0,2.0,0.54,0.06,1.0,,,4.0,52.0,34.0,77.0,0.0,6.0,,,1.0,100.0,0.0,0.0,2.0,0.0,0.0,,0.0,1.0,3.0,1.0,33.0,0.0,0.0,1.0,2.0,,,,,,,,0.0,,,,,,,0.69,,0,77,1,0.0,0,,,,,,,
86,26-27-efl-cup-reading-vs-brentford-2026-09-08,90.0,0.0,0.0,2.0,0.21,0.18,1.0,,,3.0,58.0,35.0,83.0,3.0,7.0,1.0,17.0,2.0,67.0,0.0,0.0,2.0,2.0,0.0,,0.0,2.0,3.0,2.0,50.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,,,,,,,0.54,,0,90,1,0.0,0,,,,,,,
250,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0,,,,,,,
265,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0,,,,,,,
184,26-27-efl-cup-coventry-city-vs-aston-villa-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0,,,,,,,
32,26-27-efl-cup-coventry-city-vs-aston-villa-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0,,,,,,,
257,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0,,,,,,,
82,26-27-efl-cup-reading-vs-brentford-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0,,,,,,,
94,26-27-efl-cup-reading-vs-brentford-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0,,,,,,,
194,26-27-efl-cup-coventry-city-vs-aston-villa-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0,,,,,,,
268,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,21.0,0.0,1.0,,,0.01,,,,2.0,17.0,13.0,93.0,1.0,,,,,,1.0,0.0,2.0,0.0,0.0,,2.0,1.0,3.0,1.0,25.0,0.0,,,0.0,,,,,,,,1.0,,,,,,,,,69,90,0,0.0,0,,,,,,,
409,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,51.0,0.0,0.0,1.0,0.15,0.05,0.0,,,2.0,37.0,21.0,91.0,1.0,3.0,2.0,40.0,1.0,100.0,0.0,0.0,3.0,0.0,2.0,,1.0,1.0,1.0,1.0,50.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,0,51,2,0.0,0,,,,,,,
636,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,27.0,0.0,0.0,,,0.02,,,,0.0,33.0,28.0,97.0,0.0,3.0,,,1.0,100.0,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,,,1.0,50.0,,0.0,,,,,,,,0.0,,,,,,,,,63,90,0,0.0,0,,,,,,,
497,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,90.0,,,,,,,,,,47.0,,,,6.0,,,,,0.0,0.0,8.0,,1.0,,,1.0,,,,1.0,100.0,,0.0,2.0,3.0,2.84,-0.16,1.0,30.0,0.0,,0.0,,2.0,,,,,,0,91,3,0.0,0,,,,,,,
45,26-27-efl-cup-coventry-city-vs-aston-villa-2026-09-08,64.0,0.0,0.0,3.0,0.22,0.48,1.0,,,4.0,50.0,26.0,87.0,4.0,5.0,2.0,50.0,1.0,33.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,7.0,7.0,6.0,46.0,1.0,100.0,4.0,1.0,,,,,,,,1.0,,,,,,,0.06,,0,64,1,0.0,0,,,,,,,
502,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,33.0,0.0,0.0,,,,,,,2.0,29.0,13.0,76.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,0.0,1.0,1.0,1.0,50.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,57,91,1,0.0,0,,,,,,,
515,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,15.0,0.0,0.0,2.0,0.05,0.01,2.0,,,2.0,14.0,10.0,91.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,0.32,,75,91,1,0.0,0,,,,,,,
359,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,45.0,0.0,0.0,,,,,,,0.0,44.0,28.0,88.0,0.0,3.0,0.0,0.0,6.0,75.0,0.0,1.0,1.0,2.0,4.0,,1.0,,3.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,1.0,,,,,,,,,0,46,0,0.0,0,,,,,,,
526,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,5.0,0.0,0.0,,,,,,,0.0,3.0,1.0,100.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,85,91,1,0.0,0,,,,,,,
516,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,57.0,0.0,0.0,,,0.02,,,,0.0,50.0,33.0,87.0,1.0,5.0,,,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,4.0,3.0,3.0,50.0,1.0,100.0,1.0,2.0,,,,,,,,0.0,,,,,,,,,0,57,2,0.0,0,,,,,,,
147,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,90.0,0.0,0.0,3.0,0.14,,0.0,,,3.0,65.0,44.0,88.0,0.0,1.0,,,3.0,100.0,3.0,1.0,3.0,2.0,4.0,1.0,0.0,10.0,3.0,3.0,75.0,7.0,78.0,,1.0,,,,,,,,0.0,,,,,,,,,0,91,3,0.0,0,,,,,,,
379,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,4.0,0.0,0.0,1.0,0.08,,0.0,,,1.0,3.0,1.0,100.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,100.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,86,91,0,0.0,0,,,,,,,
498,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,90.0,0.0,0.0,,,0.33,,,,0.0,95.0,70.0,86.0,1.0,9.0,,,7.0,64.0,3.0,0.0,1.0,1.0,4.0,3.0,0.0,7.0,2.0,5.0,83.0,2.0,67.0,,1.0,,,,,,,,0.0,,,,,,,,,0,91,3,0.0,0,,,,,,,
367,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,90.0,1.0,1.0,1.0,0.07,0.07,1.0,,,6.0,51.0,21.0,78.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,,3.0,6.0,15.0,5.0,36.0,1.0,14.0,3.0,1.0,,,,,,,,3.0,,,,,,,0.8,,0,91,1,0.0,0,,,,,,,
372,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,90.0,1.0,1.0,4.0,0.5,0.16,1.0,,,3.0,53.0,29.0,83.0,2.0,10.0,0.0,0.0,2.0,67.0,1.0,1.0,1.0,0.0,3.0,,2.0,6.0,5.0,6.0,55.0,0.0,,2.0,3.0,,,,,,,,0.0,,,,,,,0.59,,0,91,1,0.0,0,,,,,,,
401,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,90.0,0.0,0.0,3.0,0.1,0.12,1.0,,,4.0,51.0,20.0,91.0,3.0,,1.0,50.0,,,0.0,0.0,1.0,1.0,0.0,,0.0,7.0,9.0,7.0,47.0,0.0,0.0,5.0,1.0,,,,,,,,6.0,,,,,,,0.27,,0,91,3,0.0,0,,,,,,,
368,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,28.0,1.0,0.0,2.0,0.62,0.04,2.0,,,2.0,21.0,9.0,82.0,0.0,1.0,1.0,33.0,,,1.0,1.0,2.0,0.0,0.0,,1.0,1.0,4.0,1.0,20.0,0.0,,,1.0,,,,,,,,0.0,,,,,,,1.06,,62,91,1,0.0,0,,,,,,,
512,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,75.0,0.0,0.0,3.0,0.54,0.02,1.0,,,4.0,40.0,15.0,75.0,0.0,3.0,1.0,25.0,,,1.0,0.0,6.0,0.0,0.0,,0.0,3.0,5.0,3.0,43.0,0.0,0.0,1.0,1.0,,,,,,,,0.0,,,,,,,0.11,,0,75,2,0.0,0,,,,,,,
351,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,90.0,,,,,,,,,,50.0,,,1.0,4.0,,,,,0.0,0.0,12.0,,2.0,,,1.0,,1.0,100.0,,,1.0,0.0,5.0,1.0,1.94,0.94,1.0,24.0,4.0,,0.0,,4.0,,,,,,0,91,1,0.0,0,,,,,,,
357,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,90.0,0.0,0.0,,,0.01,,,,0.0,52.0,25.0,83.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,3.0,3.0,0.0,6.0,4.0,5.0,56.0,1.0,100.0,,3.0,,,,,,,,1.0,,,,,,,,,0,91,1,0.0,0,,,,,,,
160,26-27-efl-cup-coventry-city-vs-aston-villa-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0,,,,,,,
264,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,21.0,1.0,0.0,1.0,0.06,0.02,1.0,,,2.0,23.0,12.0,86.0,0.0,1.0,0.0,0.0,,,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,3.0,75.0,0.0,,2.0,0.0,,,,,,,,1.0,,,,,,,0.22,,69,90,0,0.0,0,,,,,,,
374,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0,,,,,,,
263,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,69.0,0.0,0.0,,,0.24,,,,0.0,49.0,25.0,78.0,1.0,,1.0,33.0,3.0,75.0,4.0,0.0,3.0,0.0,1.0,,3.0,6.0,6.0,6.0,50.0,0.0,,1.0,1.0,,,,,,,,0.0,,,,,,,,,0,69,2,0.0,0,,,,,,,
635,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,63.0,0.0,0.0,,,0.03,,,,1.0,54.0,43.0,90.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,,2.0,1.0,5.0,1.0,20.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,0,63,2,0.0,0,,,,,,,
570,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,90.0,1.0,1.0,4.0,1.05,0.61,2.0,,,8.0,67.0,52.0,91.0,2.0,5.0,,,,,0.0,1.0,1.0,0.0,0.0,,2.0,2.0,2.0,2.0,50.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,0.99,,0,90,2,0.0,0,,,,,,,
569,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,22.0,0.0,0.0,2.0,0.16,0.02,0.0,,,2.0,17.0,12.0,100.0,0.0,1.0,,,,,0.0,0.0,1.0,0.0,0.0,,0.0,,1.0,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,68,90,0,0.0,0,,,,,,,
271,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,68.0,1.0,0.0,3.0,1.16,,2.0,,,3.0,15.0,4.0,80.0,0.0,1.0,,,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,6.0,1.0,50.0,3.0,38.0,1.0,0.0,,,,,,,,1.0,,,,,,,1.19,,0,68,2,0.0,0,,,,,,,
580,26-27-efl-cup-west-ham-united-vs-fulham-2026-09-08,27.0,0.0,0.0,,,0.01,,,,0.0,32.0,29.0,100.0,0.0,1.0,,,,,0.0,1.0,3.0,0.0,0.0,,0.0,1.0,,1.0,100.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,63,90,0,0.0,0,,,,,,,
579,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,90.0,0.0,0.0,,,0.01,,,,0.0,66.0,50.0,88.0,0.0,7.0,,,1.0,20.0,0.0,1.0,6.0,1.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,,1.0,,,,,,,,0.0,,,,,,,,,0,91,1,0.0,0,,,,,,,
508,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0,,,,,,,
350,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0,,,,,,,
381,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,86.0,0.0,0.0,3.0,0.56,0.06,1.0,,,5.0,26.0,4.0,67.0,0.0,,1.0,50.0,,,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,5.0,1.0,20.0,0.0,0.0,,0.0,,,,,,,,4.0,,,,,,,0.39,,0,86,1,0.0,0,,,,,,,
520,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,90.0,0.0,0.0,3.0,0.31,0.13,1.0,,,2.0,77.0,53.0,96.0,3.0,2.0,,,3.0,100.0,5.0,1.0,5.0,0.0,2.0,1.0,1.0,8.0,4.0,7.0,70.0,1.0,50.0,,1.0,,,,,,,,1.0,,,,,,,0.24,,0,91,3,0.0,0,,,,,,,
375,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,62.0,0.0,0.0,1.0,0.02,0.08,0.0,,,0.0,48.0,37.0,95.0,0.0,2.0,,,2.0,100.0,3.0,1.0,6.0,0.0,2.0,,0.0,4.0,1.0,3.0,75.0,1.0,100.0,,0.0,,,,,,,,1.0,,,,,,,,,0,62,0,0.0,0,,,,,,,
362,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,45.0,0.0,0.0,,,0.03,,,,1.0,30.0,20.0,87.0,0.0,6.0,,,3.0,60.0,2.0,1.0,2.0,0.0,3.0,2.0,0.0,2.0,,2.0,100.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,46,91,1,0.0,0,,,,,,,
2,26-27-efl-cup-ipswich-town-vs-arsenal-2026-09-08,90.0,,,,,,,,,,40.0,,,,2.0,,,,,0.0,0.0,10.0,,3.0,,,,,,,,,,0.0,1.0,2.0,1.68,-0.32,1.0,21.0,2.0,,1.0,,0.0,,,,,,0,91,2,0.0,0,,,,,,,
371,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,28.0,0.0,0.0,,,0.01,,,,0.0,23.0,11.0,92.0,1.0,1.0,,,1.0,100.0,2.0,2.0,3.0,0.0,2.0,2.0,0.0,3.0,3.0,2.0,50.0,1.0,50.0,,0.0,,,,,,,,1.0,,,,,,,,,62,91,1,0.0,0,,,,,,,
15,26-27-efl-cup-ipswich-town-vs-arsenal-2026-09-08,14.0,0.0,0.0,,,0.17,,,,0.0,25.0,20.0,83.0,0.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,2.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,,,1.0,,,,,,,,0.0,,,,,,,,,76,91,1,0.0,0,,,,,,,
267,26-27-efl-cup-ipswich-town-vs-arsenal-2026-09-08,9.0,0.0,0.0,,,,,,,0.0,8.0,6.0,100.0,0.0,,,,,,0.0,1.0,1.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,81,91,0,0.0,0,,,,,,,
514,26-27-efl-cup-liverpool-vs-tottenham-hotspur-2026-09-08,85.0,0.0,0.0,,,0.03,,,,5.0,36.0,12.0,71.0,0.0,,,,,,0.0,2.0,3.0,0.0,0.0,,0.0,5.0,8.0,5.0,42.0,0.0,0.0,3.0,0.0,,,,,,,,5.0,,,,,,,,,0,85,2,0.0,0,,,,,,,
