id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90
592,u,0.0,0.0,5.0,314,197,0,0,0,0,0.0,689,305,0,0,0.0,646,280,0,0,0.0,646,280,0.0,0.0,0,0,0,443,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642,275,0.0,642,279,0.0,623,269,0.0,646,278,,,,3,,Mikey,Moore,Moore,Has joined Rangers on loan for the rest of the season.,2025-08-11T01:19:38.328172+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
593,a,,,5.0,304,190,0,0,0,0,2.8,103,33,9,3,4.5,78,30,0,36,4.5,71,25,0.9,1.8,0,75532,33304,66126,27085,4.5,4.0,0.03,0.23,0.26,2.49,0.02,0.12,0.14,1.24,39.4,76,30,20.2,95,65,21.0,74,43,8.1,81,52,,,,3,,Pape Matar,Sarr,P.M.Sarr,,,180,0,1,2,0,0,0,0,0,0,0,2,19,,,,0.0,1.0,0.0,1.0,9.5
594,u,0.0,0.0,4.5,557,312,0,0,0,0,0.0,638,274,0,0,0.0,588,243,0,0,0.0,588,243,0.0,0.0,0,0,0,1579,431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583,235,0.0,578,241,0.0,546,225,0.0,588,238,,,,3,,Yang,Min-hyeok,Min-hyeok,Has joined Portsmouth on loan for the rest of the season.,2025-08-11T01:24:33.782871+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
595,a,,,4.5,481,266,0,0,0,0,0.2,383,133,0,0,0.0,527,204,0,0,0.0,527,204,0.0,0.0,0,1674,603,5071,2081,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519,194,0.0,514,200,0.0,482,184,0.0,525,197,,,,3,,Callum,Olusesi,Olusesi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
596,a,100.0,100.0,7.3,29,13,-1,1,-2,2,2.9,101,17,2,1,1.0,324,32,0,10,1.0,273,30,0.1,0.3,0,16423,6290,206227,70405,1.0,0.5,0.2,0.0,0.2,0.22,0.58,0.0,0.58,0.64,6.0,257,21,0.3,311,32,25.0,58,18,3.1,229,24,,,2.0,3,,Dominic,Solanke-Mitchell,Solanke,,2025-08-10T23:30:07.320877+00:00,31,0,0,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,8.71
597,a,,,6.7,44,15,1,-1,2,-2,11.0,36,8,17,4,8.5,11,2,3,79,8.5,9,2,1.3,2.5,1,794734,457366,122572,61504,8.5,8.0,0.88,0.12,1.0,2.26,0.54,0.07,0.61,1.37,90.6,3,2,11.3,163,14,103.0,1,1,20.5,1,1,,,3.0,3,,Richarlison,de Andrade,Richarlison,,,148,2,1,2,0,0,0,0,1,0,0,2,13,,,,0.0,1.22,0.0,1.22,7.91
598,u,0.0,0.0,4.5,516,65,0,0,0,0,0.0,581,68,0,0,0.0,556,45,0,0,0.0,556,45,0.0,0.0,0,0,0,2774,817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548,43,0.0,543,43,0.0,512,43,0.0,554,45,,,,3,,Will,Lankshear,Lankshear,Has joined Oxford United on loan for the rest of the season.,2025-08-11T01:18:54.659436+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
599,a,,,4.5,464,58,0,0,0,0,0.7,207,34,0,0,0.0,516,39,0,0,0.0,516,39,0.0,0.0,0,8562,2390,22425,10421,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507,36,0.0,502,37,0.0,470,37,0.0,514,39,,,,3,,Dane,Scarlett,Scarlett,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
673,a,,,5.5,130,83,0,0,0,0,0.6,237,79,12,11,6.0,40,16,3,33,6.0,36,14,1.1,2.2,0,23055,21816,13431,3812,6.0,5.5,0.14,0.0,0.14,1.55,0.13,0.0,0.13,1.4,50.0,44,21,1.3,268,147,19.0,91,58,7.1,95,58,,,,3,,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,J.Palhinha,,,100,1,0,1,0,0,0,0,0,0,0,1,9,,,,0.0,0.9,0.0,0.9,8.1
600,a,,,4.4,562,34,-1,1,-1,1,3.5,93,13,0,0,0.0,456,68,0,0,0.0,456,68,0.0,0.0,0,8319,2325,117996,42686,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448,68,0.0,439,52,0.0,393,48,0.0,457,68,,,,3,,Alphonse,Areola,Areola,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
42,d,25.0,25.0,4.0,701,228,0,0,0,0,0.2,347,125,0,0,0.0,449,175,0,0,0.0,449,175,0.0,0.0,0,667,195,7917,2663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,180,0.0,432,180,0.0,386,156,0.0,450,183,,,,3,,Andrés,García,A.García,Knock - 25% chance of playing,2025-08-10T22:00:04.418109+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
601,a,,,4.0,583,43,0,0,0,0,0.6,238,33,0,0,0.0,347,28,0,0,0.0,347,28,0.0,0.0,0,2754,881,6062,2609,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,28,0.0,328,12,0.0,277,8,0.0,348,28,,,,3,,Wes,Foderingham,Foderingham,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
602,a,,,4.0,648,69,0,0,0,0,0.3,329,49,0,0,0.0,401,54,0,0,0.0,401,54,0.0,0.0,0,667,213,2453,1063,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393,54,0.0,384,38,0.0,337,34,0.0,403,54,,,,3,,Krisztián,Hegyi,Hegyi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
603,a,,,4.5,554,137,0,0,0,0,5.9,68,24,4,3,2.0,169,65,0,3,2.0,161,61,0.4,0.9,0,14514,4161,131944,46779,2.0,1.5,0.16,0.08,0.24,3.42,0.08,0.04,0.12,1.71,31.4,110,48,43.4,34,4,12.0,128,22,8.7,71,14,,,,3,,El Hadji Malick,Diouf,Diouf,,,180,0,1,0,8,0,0,0,0,0,0,2,7,,,,0.0,0.0,4.0,1.0,3.5
604,a,,,4.4,563,139,-1,1,-1,1,0.2,386,140,0,0,0.0,457,182,0,0,0.0,457,182,0.0,0.0,0,1200,812,6480,2222,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449,187,0.0,440,187,0.0,394,163,0.0,458,190,3.0,3.0,,3,,Emerson,Palmieri dos Santos,Emerson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
605,a,,,4.4,566,142,-1,1,-1,1,0.2,340,122,0,0,0.0,459,184,0,-14,0.0,459,184,0.0,0.0,0,1475,1078,9811,3038,0.0,-0.5,0.19,0.03,0.22,3.42,0.1,0.02,0.12,1.71,31.2,111,49,16.5,110,28,7.0,174,45,5.4,133,41,,,,3,,Maximilian,Kilman,Kilman,,,180,0,0,0,8,0,0,0,1,0,0,2,14,,,,0.0,0.0,4.0,1.0,7.0
606,a,,,4.4,568,144,-1,1,-1,1,0.0,571,204,0,0,0.0,461,186,0,0,0.0,461,186,0.0,0.0,0,161,44,1432,469,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452,190,0.0,443,190,0.0,398,167,0.0,460,192,,,,3,,Konstantinos,Mavropanos,Mavropanos,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
607,a,,,4.5,407,93,0,0,0,0,0.1,460,172,3,2,1.5,210,69,0,-1,1.5,199,66,0.3,0.7,0,919,393,3038,1122,1.5,1.0,0.1,0.03,0.13,3.42,0.05,0.02,0.07,1.71,39.0,77,32,3.9,216,64,8.0,159,37,5.1,146,45,,,,3,,Nayef,Aguerd,N.Aguerd,,,180,0,0,0,8,0,0,0,0,0,0,2,15,,,,0.0,0.0,4.0,1.0,7.5
608,a,,,4.5,501,130,0,0,0,0,0.0,615,215,0,0,0.0,543,210,0,0,0.0,543,210,0.0,0.0,0,110,47,855,287,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,214,0.0,530,213,0.0,499,200,0.0,541,215,,,,3,,Ollie,Scarles,Scarles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
700,a,,,4.5,555,310,0,0,0,0,0.2,372,128,4,4,4.0,92,35,0,13,4.0,84,29,0.9,0.9,0,17234,17234,3607,3607,0.6,2.1,0.08,0.02,0.1,0.0,0.28,0.07,0.35,0.0,1.0,322,158,0.5,298,159,15.0,110,71,1.7,271,136,,,,3,,Max,Dowman,Dowman,,,26,0,1,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,10.38
49,u,0.0,0.0,5.5,144,91,0,0,0,0,0.2,344,118,0,0,0.0,677,298,0,0,0.0,677,298,0.0,0.0,0,2168,0,31998,10948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674,294,0.0,678,297,0.0,667,291,0.0,678,297,8.0,4.0,,3,,Leon,Bailey,Bailey,Has joined AS Roma on loan for the rest of the season.,2025-08-20T13:31:56.843157+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
609,a,,,4.4,571,146,-1,1,-1,1,0.1,463,174,1,0,0.5,330,106,0,0,0.5,281,91,0.1,0.2,0,823,280,3766,1463,0.5,0.0,0.0,0.01,0.01,2.26,0.0,0.01,0.01,1.61,25.2,137,61,3.4,225,68,0.0,401,169,2.9,232,78,,,,3,,Jean-Clair,Todibo,Todibo,,,126,0,0,0,5,0,0,0,0,0,0,2,11,,,,0.0,0.0,3.57,1.43,7.86
610,a,,,4.5,408,94,0,0,0,0,18.6,24,8,1,0,0.5,331,107,0,1,0.5,284,94,0.1,0.2,0,34500,7991,533035,249212,0.5,0.0,0.0,0.13,0.13,3.42,0.0,0.06,0.06,1.71,34.8,96,41,44.5,33,3,8.0,160,38,8.8,66,11,,,,3,,Aaron,Wan-Bissaka,Wan-Bissaka,,,180,0,0,0,8,0,0,0,0,0,0,2,8,,,,0.0,0.0,4.0,1.0,4.0
611,u,0.0,0.0,4.0,668,202,0,0,0,0,0.1,440,166,0,0,0.0,420,153,0,0,0.0,420,153,0.0,0.0,0,0,0,5379,1648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412,158,0.0,402,157,0.0,355,132,0.0,421,161,,,,3,,Kaelan,Casey,Casey,Has joined Swansea City on loan for the rest of the season.,2025-08-11T01:20:17.436361+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
612,a,,,5.9,109,73,0,0,-1,1,1.1,179,59,11,9,5.5,57,23,2,50,5.5,51,20,0.9,1.9,0,26000,22106,41637,9698,5.5,5.0,0.07,0.17,0.24,3.42,0.04,0.08,0.12,1.71,60.2,25,11,32.5,54,42,18.0,95,62,11.1,37,26,,1.0,1.0,3,,Lucas,Tolentino Coelho de Lima,L.Paquetá,,,180,1,0,0,8,0,0,0,0,0,0,2,17,,,,0.0,0.0,4.0,1.0,8.5
613,a,,,5.9,107,72,0,0,-1,1,0.6,227,76,3,2,1.5,229,117,0,12,1.5,220,112,0.3,0.5,0,1074,392,33187,8482,1.5,1.0,0.16,0.0,0.16,2.51,0.16,0.0,0.16,2.57,10.2,224,102,2.0,251,143,41.0,30,15,5.4,138,73,,,,3,,Tomáš,Souček,Souček,,,88,0,0,0,7,0,0,0,0,0,0,1,7,,,,0.0,0.0,7.16,1.02,7.16
614,a,,,5.9,101,66,-1,1,-1,1,0.3,304,99,4,2,2.0,191,95,0,36,2.0,179,88,0.3,0.7,0,2530,993,13161,4073,2.0,1.5,0.11,0.33,0.44,3.34,0.06,0.19,0.25,1.88,23.4,148,55,73.8,8,7,4.0,223,124,10.1,51,35,2.0,2.0,3.0,3,,James,Ward-Prowse,Ward-Prowse,,,160,0,0,0,6,0,0,0,0,0,0,2,9,,,,0.0,0.0,3.38,1.12,5.06
615,i,0.0,0.0,5.5,165,103,0,0,0,0,0.0,686,302,0,0,0.0,680,300,0,0,0.0,680,300,0.0,0.0,0,97,40,385,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677,296,0.0,681,299,0.0,673,295,0.0,681,299,,,,3,,Crysencio,Summerville,Summerville,Hamstring injury - Unknown return date,2025-07-21T10:00:05.129084+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
616,u,0.0,,4.9,346,222,-1,1,-1,1,0.1,441,148,0,0,0.0,599,251,0,0,0.0,599,251,0.0,0.0,0,1147,610,6280,2663,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595,244,0.0,590,250,0.0,558,234,0.0,600,247,,,,3,,Edson,Álvarez Velázquez,Álvarez,Has joined Fenerbahçe on loan for the rest of the season.,2025-08-26T13:45:35.07393+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
617,a,,,4.9,342,218,-1,1,-1,1,0.0,617,255,0,0,0.0,596,248,0,0,0.0,596,248,0.0,0.0,0,119,62,1054,353,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,240,0.0,586,246,0.0,554,230,0.0,596,243,,,,3,,Maxwel,Cornet,Cornet,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
618,a,,,5.0,247,155,0,0,0,0,0.1,566,223,2,0,2.0,173,80,0,11,1.0,248,120,0.2,0.4,0,353,96,1349,596,1.0,0.5,0.03,0.03,0.06,0.6,0.04,0.04,0.08,0.77,2.2,303,149,2.3,245,140,2.0,240,133,0.7,305,153,,,,3,,Guido,Rodríguez,G.Rodriguez,,,70,0,0,0,1,0,0,0,0,0,0,1,4,,,,0.0,0.0,1.29,1.29,5.14
619,i,0.0,0.0,5.0,328,209,0,0,0,0,0.0,636,272,0,0,0.0,651,284,0,0,0.0,651,284,0.0,0.0,0,55,17,1259,536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647,279,0.0,647,283,0.0,628,273,0.0,651,282,,,,3,,Luis Guilherme,Lira dos Santos,L.Guilherme,Shoulder injury - Unknown return date,2025-08-21T14:30:06.529194+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
621,a,,,4.5,418,237,0,0,0,0,0.3,322,106,1,0,1.0,248,118,0,6,0.5,285,140,0.1,0.2,0,3715,451,6346,2737,0.5,0.0,0.0,0.06,0.06,0.04,0.0,0.68,0.68,0.45,4.4,278,135,14.8,131,83,0.0,437,157,1.9,265,130,4.0,,,3,,Andy,Irving,Irving,,,8,0,0,0,1,0,0,0,0,0,0,0,2,,,,0.0,0.0,11.25,0.0,22.5
622,a,,,4.5,492,271,0,0,0,0,0.1,453,153,0,0,0.0,536,209,0,0,0.0,536,209,0.0,0.0,0,747,186,3324,1254,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528,199,0.0,523,205,0.0,492,189,0.0,534,202,,,,3,,Lewis,Orford,Orford,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
623,a,,,4.5,463,256,0,0,0,0,0.6,222,73,1,1,1.0,254,119,0,2,0.5,291,141,0.1,0.2,0,3746,1318,14665,5737,0.5,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,2.24,6.2,252,118,2.2,247,141,2.0,234,131,1.0,294,148,,,,3,,Freddie,Potts,Potts,,,45,0,0,0,2,0,0,0,0,0,0,0,4,,,,0.0,0.0,4.0,0.0,8.0
624,a,,,7.8,18,6,-1,1,-2,2,9.8,41,9,4,2,2.0,201,15,0,23,2.0,189,15,0.3,0.5,0,26113,6855,693343,265684,2.0,1.5,0.24,0.16,0.4,3.42,0.12,0.08,0.2,1.71,20.4,164,13,25.5,78,7,64.0,10,5,11.0,41,7,,4.0,2.0,3,,Jarrod,Bowen,Bowen,,,180,0,0,0,8,0,0,0,0,0,0,2,9,,,,0.0,0.0,4.0,1.0,4.5
22,a,,,5.9,104,69,-1,1,-1,1,0.4,259,85,1,0,1.0,310,158,0,2,0.5,325,162,0.1,0.2,0,5677,1246,29278,12242,0.0,1.5,0.0,0.0,0.0,0.49,0.0,0.0,0.0,6.3,1.2,321,157,0.0,687,304,0.0,684,303,0.1,340,165,,,,3,,Mikel,Merino Zazón,Merino,,,7,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,12.86
32,a,100.0,100.0,5.0,229,8,0,0,0,0,1.5,151,20,2,2,2.0,172,16,0,15,1.0,245,19,0.2,0.4,0,44329,21821,17861,10492,1.0,1.0,0.0,0.01,0.01,1.21,0.0,0.01,0.01,1.21,12.8,204,21,0.0,609,73,0.0,582,71,1.3,283,21,,,,3,,Emiliano,Martínez Romero,Martinez,,2025-07-21T10:00:04.758838+00:00,90,0,0,0,1,0,0,0,0,0,1,1,0,,,,1.0,0.0,1.0,1.0,0.0
625,a,,,5.9,100,28,-1,1,-1,1,2.5,109,18,3,1,1.5,228,18,0,2,1.5,219,18,0.3,0.5,0,17702,6462,138182,64480,1.5,1.0,0.14,0.1,0.24,2.3,0.09,0.07,0.16,1.53,2.0,313,28,25.0,82,8,36.0,41,16,6.3,106,14,,,,3,,Niclas,Füllkrug,Füllkrug,,,135,0,0,0,6,0,0,0,0,0,0,2,1,,,,0.0,0.0,4.0,1.33,0.67
626,a,,,4.5,522,67,0,0,0,0,0.7,212,35,0,0,0.0,561,46,0,0,0.0,561,46,0.0,0.0,0,9755,2510,20206,9140,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554,45,0.0,549,45,0.0,517,44,0.0,559,46,,,,3,,Callum,Marshall,Marshall,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
659,a,,,4.5,391,80,0,0,0,0,0.4,285,106,1,1,1.0,244,85,0,3,0.5,282,92,0.1,0.2,0,1277,374,8924,2829,0.5,0.0,0.04,0.0,0.04,0.31,0.18,0.0,0.18,1.4,0.0,471,199,1.6,260,85,6.0,184,50,0.7,303,100,,,,3,,Kyle,Walker-Peters,Walker-Peters,,,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
23,a,,,5.5,159,99,0,0,0,0,0.0,589,234,0,0,0.0,678,299,0,0,0.0,678,299,0.0,0.0,0,732,238,1648,640,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675,295,0.0,679,298,0.0,671,294,0.0,679,298,,,,3,,Fábio,Ferreira Vieira,Fábio Vieira,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
24,i,0.0,0.0,5.4,190,121,-1,1,-1,1,0.3,303,98,0,0,0.0,661,290,0,0,0.0,661,290,0.0,0.0,0,1174,49,32297,11865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657,285,0.0,657,289,0.0,638,279,0.0,661,288,,,,3,,Christian,Nørgaard,Nørgaard,Knock - Expected back 13 Sep,2025-08-18T08:00:05.297235+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
25,a,,,5.4,211,135,-1,1,-1,1,0.2,341,116,1,1,1.0,287,143,0,3,0.5,313,155,0.1,0.2,0,3116,1466,10921,3929,0.0,1.5,0.02,0.01,0.03,0.0,0.03,0.02,0.05,0.0,5.6,258,121,1.8,253,144,5.0,203,117,1.2,290,147,4.0,3.0,,3,,Ethan,Nwaneri,Nwaneri,,,52,0,0,0,0,0,0,0,0,0,0,0,4,,,,0.0,0.0,0.0,0.0,6.92
26,a,,,5.5,168,106,0,0,0,0,2.1,122,38,8,3,4.0,98,39,0,27,4.0,90,33,0.7,1.5,0,46732,10375,64309,31383,3.5,5.0,0.02,0.03,0.05,1.69,0.01,0.02,0.03,0.84,22.4,153,59,8.8,180,110,3.0,229,130,3.4,213,104,,,,3,,Martín,Zubimendi Ibáñez,Zubimendi,,,180,0,0,2,0,0,0,0,0,0,0,2,20,,,,0.0,1.0,0.0,1.0,10.0
33,a,,,4.5,372,19,0,0,0,0,0.9,192,26,7,0,7.0,22,4,0,29,3.5,96,11,0.8,1.6,0,57765,6377,31054,15400,3.5,3.5,0.0,0.0,0.0,1.43,0.0,0.0,0.0,1.43,19.6,166,19,0.0,453,56,0.0,409,52,2.0,264,19,,,,3,,Marco,Bizot,M.Bizot,,,90,0,0,1,0,0,0,0,0,0,3,1,0,,,,3.0,1.0,0.0,1.0,0.0
6,a,,,6.1,82,4,1,-1,1,-1,18.1,26,9,15,6,7.5,19,5,1,52,7.5,17,4,1.2,2.5,0,403916,92683,150761,87230,7.0,8.5,0.0,0.01,0.01,1.69,0.0,0.0,0.0,0.84,49.8,45,13,2.2,249,80,2.0,260,82,5.5,130,40,,,,3,,William,Saliba,Saliba,,,180,0,0,2,0,0,0,0,0,0,0,2,19,,,,0.0,1.0,0.0,1.0,9.5
7,a,,,5.6,119,11,1,-1,1,-1,7.4,57,20,26,13,13.0,1,1,3,71,13.0,1,1,2.3,4.6,2,560232,284683,63109,36817,12.5,14.0,1.3,0.02,1.32,1.04,0.87,0.01,0.88,0.7,74.2,12,4,23.5,87,20,57.0,17,3,15.4,14,2,,,,3,,Riccardo,Calafiori,Calafiori,,,134,1,2,2,0,0,0,0,1,0,0,2,5,,,,0.0,1.34,0.0,1.34,3.36
8,a,,,5.6,118,10,1,-1,1,-1,5.9,67,23,24,24,12.0,3,2,3,65,12.0,2,2,2.1,4.3,1,380532,365951,70648,33056,11.5,13.0,0.81,0.05,0.86,0.83,0.89,0.05,0.94,0.91,98.0,1,1,28.8,64,14,75.0,5,1,20.2,3,1,,,,3,,Jurriën,Timber,J.Timber,,,82,2,1,1,0,0,0,0,1,0,0,1,9,,,,0.0,1.1,0.0,1.1,9.88
9,a,,,5.4,205,26,-1,1,-1,1,0.1,469,176,0,0,0.0,668,230,0,0,0.0,668,230,0.0,0.0,0,774,377,3742,1591,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665,232,0.0,664,230,0.0,647,222,0.0,669,232,,,,3,,Jakub,Kiwior,Kiwior,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
10,a,,,5.4,210,29,-1,1,-1,1,3.2,94,37,1,1,0.5,335,109,0,6,0.5,312,104,0.1,0.2,0,24089,4900,137760,65123,0.0,1.5,0.0,0.0,0.0,0.66,0.0,0.0,0.0,1.35,4.4,281,102,3.7,218,65,0.0,652,225,0.8,301,98,,,,3,,Myles,Lewis-Skelly,Lewis-Skelly,,,44,0,0,0,0,0,0,0,1,0,0,0,2,,,,0.0,0.0,0.0,0.0,4.09
11,d,75.0,75.0,5.5,138,17,0,0,0,0,0.8,199,73,6,0,6.0,41,14,0,23,3.0,124,52,0.5,1.1,0,21802,389,33722,23055,1.9,3.0,0.01,0.01,0.02,0.87,0.01,0.01,0.02,1.12,15.4,187,76,11.3,160,48,1.0,268,85,2.8,244,86,,,,3,,Benjamin,White,White,Knock - 75% chance of playing,2025-08-22T13:47:03.754043+00:00,70,0,0,1,0,0,0,0,0,0,0,1,8,,,,0.0,1.29,0.0,1.29,10.29
12,a,,,5.0,255,38,0,0,0,0,0.3,294,110,0,0,0.0,622,223,0,0,0.0,622,223,0.0,0.0,0,4442,1323,12285,5599,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619,226,0.0,617,224,0.0,594,215,0.0,623,226,,,,3,,Oleksandr,Zinchenko,Zinchenko,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
213,a,,,4.5,515,286,0,0,0,0,0.0,607,248,0,0,0.0,555,222,0,0,0.0,555,222,0.0,0.0,0,465,204,944,353,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547,212,0.0,542,218,0.0,511,202,0.0,553,215,,,,3,,Jaydon,Banel,Banel,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
66,u,0.0,0.0,4.5,371,18,0,0,0,0,0.1,447,68,0,0,0.0,470,71,0,0,0.0,470,71,0.0,0.0,0,0,0,8223,2131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461,71,0.0,452,55,0.0,408,51,0.0,469,71,,,,3,,Norberto,Murara Neto,Neto,Has joined Botafogo permanently.,2025-08-11T01:25:12.553868+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
76,a,,,4.0,669,203,0,0,0,0,0.2,398,149,0,0,0.0,421,154,0,0,0.0,421,154,0.0,0.0,0,1061,354,3087,1239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413,159,0.0,403,158,0.0,356,133,0.0,422,162,,,,3,,Owen,Bevan,Bevan,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
211,a,,,4.5,442,244,0,0,0,0,7.9,54,17,0,0,0.0,503,184,0,0,0.0,503,184,0.0,0.0,0,48108,13134,194917,89343,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494,174,0.0,487,180,0.0,454,164,0.0,501,177,,,,3,,Aaron,Ramsey,A.Ramsey,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
